"WORD" "POLARITY"
"level-headed" 2
"respectable" 2
"salubrious" 2
"sizable" 2
"sizeable" 2
"sound" 2
"tidy" 2
"grievous" -3
"heartrending" -3
"brokenhearted" -3
"devout" 3
"earnest" 3
"Eden" 2
"Heaven" 2
"nirvana" 2
"paradise" 2
"promised land" 2
"Shangri-la" 2
"celestial" 4
"blaze" -4
"Hades" -4
"Hell" -4
"hellhole" -4
"hell on earth" -4
"infernal region" -4
"inferno" -4
"Inferno" -4
"nether region" -4
"netherworld" -4
"perdition" -4
"pit" -4
"Scheol" -4
"sin" -4
"snake pit" -4
"the pits" -4
"underworld" -4
"assist" 2
"avail" 2
"help oneself" 2
"serve" 2
"assistance" 2
"assistant" 2
"helper" 2
"service" 2
"supporter" 2
"portion" 2
"serving" 2
"bomber" 2
"champion" 2
"Cuban sandwich" 2
"fighter" 2
"grinder" 2
"Hero" 2
"Heron" 2
"Hero of Alexandria" 2
"hero sandwich" 2
"hoagie" 2
"hoagy" 2
"Italian sandwich" 2
"paladin" 2
"poor boy" 2
"sub" 2
"submarine" 2
"submarine sandwich" 2
"torpedo" 2
"wedge" 2
"zep" 2
"desperate" 3
"epic" 3
"heroical" 3
"larger-than-life" 3
"heroic meter" 3
"heroic verse" 3
"hesitating" -2
"pause" -2
"waffle" -2
"waver" -2
"blot out" -1
"conceal" -1
"cover" -1
"enshroud" -1
"hide out" -1
"obliterate" -1
"obscure" -1
"shroud" -1
"veil" -1
"pelt" -1
"skin" -1
"concealing" -1
"concealment" -1
"foreground" 2
"play up" 2
"spotlight" 2
"highlighting" 2
"high spot" 2
"screaming(a)" 2
"uproarious" 2
"balk" -2
"baulk" -2
"deterrent" -2
"handicap" -2
"hinderance" -2
"impediment" -2
"interference" -2
"preventative" -2
"preventive" -2
"play a joke on" -2
"pull someone's leg" -2
"dupery" -2
"fraud" -2
"fraudulence" -2
"humbug" -2
"put-on" -2
"dependable" 2
"reliable" 2
"true(p)" 2
"abide by" 2
"observe" 2
"respect" 2
"accolade" 2
"award" 2
"laurels" 2
"pureness" 2
"purity" 2
"observance" 2
"malicious mischief" -2
"vandalism" -2
"desire" 2
"Bob Hope" 2
"Hope" 2
"Leslie Townes Hope" 2
"promise" 2
"bright" 2
"promising" 2
"aspirant" 2
"aspirer" 2
"wannabe" 2
"wannabee" 2
"horrifying" -3
"hideous" -3
"horrid" -3
"outrageous" -3
"horror-stricken" -3
"horror-struck" -3
"uncongenial" -2
"unfriendly" -2
"chaffer" -2
"haggle" -2
"hawk" -2
"higgle" -2
"monger" -2
"peddle" -2
"pitch" -2
"vend" -2
"cheap-jack" -2
"bosom" 2
"embrace" 2
"squeeze" 2
"clinch" 2
"Brobdingnagian" 1
"immense" 1
"vast" 1
"broken" -3
"crushed" -3
"embarrassed" -3
"humbled" -3
"low" -3
"mortified" -3
"abasement" -3
"chagrin" -3
"mortification" -3
"bodily fluid" 2
"body fluid" 2
"liquid body substance" 2
"mood" 2
"sense of humor" 2
"sense of humour" 2
"temper" 2
"wit" 2
"witticism" 2
"wittiness" 2
"crave" -2
"famish" -2
"lust" -2
"thirst" -2
"hungriness" -2
"thirstiness" -2
"hooray" 5
"weakened" -2
"wounded" -2
"anguish" -2
"bruise" -2
"injure" -2
"spite" -2
"wound" -2
"detriment" -2
"hysterical neurosis" -3
"hysteric" -3
"changeling" -3
"cretin" -3
"half-wit" -3
"retard" -3
"absurd" -3
"cockeyed" -3
"crackbrained" -3
"derisory" -3
"imbecilic" -3
"laughable" -3
"ludicrous" -3
"nonsensical" -3
"preposterous" -3
"illiterate" -2
"nescient" -2
"unknowing" -2
"unknowledgeable" -2
"unlearned" -2
"unlettered" -2
"unwitting" -2
"brush aside" -1
"brush off" -1
"discount" -1
"push aside" -1
"unheeded" -2
"inauspicious" -2
"ominous" -2
"badly" -2
"poorly" -2
"ailment" -2
"complaint" -2
"analphabetism" -2
"malady" -2
"sickness" -2
"unwellness" -2
"deity" 2
"divinity" 2
"god" 2
"resistant" 1
"impatient(p)" -2
"raring(p)" -2
"fallible" -2
"frail" -2
"continuous tense" -2
"imperfect tense" -2
"progressive" -2
"progressive tense" -2
"grandness" 2
"authoritative" 2
"crucial" 2
"of import" 2
"significant" 2
"enforce" -1
"inflict" -1
"levy" -1
"visit" -1
"baronial" -1
"distinguished" -1
"grand" -1
"magisterial" -1
"noble" -1
"stately" -1
"affect" 3
"imprint" 3
"ingrain" 3
"instill" 3
"move" 3
"print" 3
"shanghai" 3
"strike" 3
"yarn-dye" 3
"impressment" 3
"impressed(p)" 3
"telling" 3
"captive" -2
"confined" -2
"betterment" 2
"melioration" 2
"up" 2
"unfitness" -2
"inactiveness" -2
"inactivity" -2
"unequal" -2
"incapable(p)" -2
"unequal to(p)" -2
"outraged" -2
"umbrageous" -2
"incompetency" -2
"bungling" -2
"fumbling" -2
"unqualified" -2
"unskilled" -2
"incompetent person" -2
"unconsidered" -2
"incommodiousness" -2
"troublesomeness" -2
"worriment" -2
"addition" 1
"increment" 1
"step-up" 1
"durable" 2
"perdurable" 2
"undestroyable" 2
"apathy" -2
"emotionlessness" -2
"impassiveness" -2
"impassivity" -2
"nonchalance" -2
"numbness" -2
"phlegm" -2
"spiritlessness" -2
"stolidity" -2
"unconcern" -2
"unemotionality" -2
"apathetic" -2
"deaf(p)" -2
"immaterial" -2
"indifferent(p)" -2
"inert" -2
"neutral" -2
"so-so(p)" -2
"unbiased" -2
"unbiassed" -2
"outrage" -2
"ineffectual" -2
"inefficient" -2
"unable" -2
"uneffective" -2
"inefficaciously" -2
"enamored" 2
"in love" 2
"potty" 2
"smitten" 2
"soft on(p)" 2
"taken with(p)" 2
"calf love" 2
"crush" 2
"puppy love" 2
"septic" -2
"deficient" -2
"subscript" -2
"substandard" -2
"ablaze(p)" -2
"reddened" -2
"infraction" -2
"misdemeanor" -2
"misdemeanour" -2
"violation" -2
"incense" -2
"maddening" -2
"bottle up" -1
"conquer" -1
"curb" -1
"stamp down" -1
"subdue" -1
"accidental injury" -2
"combat injury" -2
"iniquity" -2
"shabbiness" -2
"unfairness" -2
"unjustness" -2
"introduce" 1
"conception" 1
"creation" 1
"design" 1
"excogitation" 1
"foundation" 1
"founding" 1
"initiation" 1
"instauration" 1
"institution" 1
"introduction" 1
"invention" 1
"origination" 1
"advanced" 2
"forward-looking" 2
"groundbreaking" 2
"innovational" 2
"modern" 2
"Inquisition" -2
"questioning" 2
"speculative" 2
"wondering(a)" 2
"harebrained" -2
"unsafe" -2
"insensitiveness" -2
"peanut" -2
"undistinguished" -2
"unimportant" -2
"bland" -2
"flat" -2
"flavorless" -2
"flavourless" -2
"jejune" -2
"savorless" -2
"savourless" -2
"vapid" -2
"aspiration" 2
"brainchild" 2
"breathing in" 2
"divine guidance" 2
"inhalation" 2
"intake" 2
"stirring" 2
"animate" 2
"breathe in" 2
"enliven" 2
"exalt" 2
"inhale" 2
"instigate" 2
"invigorate" 2
"prompt" 2
"revolutionise" 2
"revolutionize" 2
"divine" 2
"elysian" 2
"affront" -2
"diss" -2
"abuse" -2
"contumely" -2
"revilement" -2
"vilification" -2
"entire" 2
"integral" 2
"inviolate" 2
"unity" 2
"wholeness" 2
"reasoning(a)" 2
"thinking(a)" 2
"well-informed" 2
"acute" 1
"concern" 1
"matter to" 1
"worry" 1
"interest group" 1
"interestingness" 1
"involvement" 1
"pastime" 1
"pursuit" 1
"sake" 1
"stake" 1
"concerned" 2
"cut off" -2
"disrupt" -2
"fitful" -2
"off-and-on(a)" -2
"intermission" -2
"suspension" -2
"restrain" -2
"daunting" -2
"determent" -2
"deterrence" -2
"unbeatable" 2
"unvanquishable" 2
"ask for" 1
"ask in" 1
"ask over" 1
"ask round" 1
"bid" 1
"call for" 1
"pay for" 1
"receive" 1
"tempt" 1
"ireful" -3
"dry" -1
"ironical" -1
"wry" -1
"caustic remark" -1
"sarcasm" -1
"satire" -1
"irrational number" -1
"resistless" 2
"annoy" -3
"bother" -3
"chafe" -3
"devil" -3
"get at" -3
"get to" -3
"gravel" -3
"nark" -3
"nettle" -3
"rag" -3
"rile" -3
"vex" -3
"annoyed" -3
"miffed" -3
"nettled" -3
"peeved" -3
"pissed" -3
"pissed off" -3
"riled" -3
"roiled" -3
"steamed" -3
"stung" -3
"annoying" -3
"bothersome" -3
"galling" -3
"irritative" -3
"nettlesome" -3
"pesky" -3
"pestering" -3
"pestiferous" -3
"plaguey" -3
"plaguy" -3
"teasing" -3
"vexatious" -3
"vexing" -3
"apart(p)" -1
"disjunct" -1
"marooned" -1
"quarantined" -1
"stranded" -1
"stray" -1
"bozo" -4
"cuckoo" -4
"fathead" -4
"goof" -4
"goofball" -4
"goose" -4
"jack" -4
"twat" -4
"zany" -4
"dapper" 2
"dashing" 2
"natty" 2
"raffish" 2
"rakish" 2
"spiffy" 2
"spruce" 2
"green-eyed" -2
"overjealous" -2
"endangerment" -2
"hazard" -2
"buck" -3
"flick" -3
"hitch" -3
"twitch" -3
"yank" -3
"dork" -3
"jerked meat" -3
"jerking" -3
"jerky" -3
"jolt" -3
"saccade" -3
"tug" -3
"Christ" 1
"Deliverer" 1
"Good Shepherd" 1
"Jesus" 1
"Jesus Christ" 1
"Jesus of Nazareth" 1
"Redeemer" 1
"Savior" 1
"Saviour" 1
"the Nazarene" 1
"bejewel" 1
"gem" 1
"precious stone" 1
"jesting" 2
"jocose" 2
"joking" 2
"jocosely" 2
"bring together" 1
"conjoin" 1
"connect" 1
"fall in" 1
"get together" 1
"link" 1
"link up" 1
"unite" 1
"articulation" 1
"joint" 1
"junction" 1
"juncture" 1
"sum" 1
"union" 1
"jest" 2
"antic" 2
"caper" 2
"gag" 2
"jape" 2
"jocularity" 2
"laugh" 2
"prank" 2
"put-on" 2
"trick" 2
"jocund" 2
"mirthful" 2
"moderately" 2
"passably" 2
"pretty" 2
"reasonably" 2
"somewhat" 2
"banter" 2
"chaff" 2
"josh" 2
"kid" 2
"jolly boat" 2
"gladden" 3
"rejoice" 3
"joyfulness" 3
"joyousness" 3
"gleefully" 3
"joyously" 3
"bumpy" -1
"edgy" -1
"highly strung" -1
"high-strung" -1
"jittery" -1
"jolting" -1
"jolty" -1
"nervy" -1
"overstrung" -1
"restive" -1
"rocky" -1
"rough" -1
"uptight" -1
"Department of Justice" 2
"DoJ" 2
"judge" 2
"jurist" 2
"Justice" 2
"Justice Department" 2
"justness" 2
"bang-up" 1
"bully" 1
"corking" 1
"cracking" 1
"cutting" 1
"dandy" 1
"discriminating" 1
"exquisite" 1
"great" 1
"groovy" 1
"incisive" 1
"knifelike" 1
"lancinate" 1
"lancinating" 1
"neat" 1
"nifty" 1
"not bad(p)" 1
"peachy" 1
"penetrating" 1
"penetrative" 1
"piercing" 1
"sharp" 1
"slap-up" 1
"smashing" 1
"stabbing" 1
"swell" 1
"lament" 1
"belt down" -3
"bolt down" -3
"defeat" -3
"down" -3
"drink down" -3
"obliterate" -3
"pop" -3
"pour down" -3
"shoot down" -3
"stamp out" -3
"toss off" -3
"vote down" -3
"vote out" -3
"wipe out" -3
"putting to death" -3
"sidesplitting" -3
"cleanup" -3
"violent death" -3
"genial" 2
"form" 2
"sort" 2
"variety" 2
"buss" 2
"osculate" 2
"snog" 2
"candy kiss" 2
"osculation" 2
"congratulations" 3
"extolment" 3
"deficiency" -2
"want" -2
"dreamy" -2
"languid" -2
"languorous" -2
"dawdle" -1
"fall back" -1
"fall behind" -1
"gaol" -1
"immure" -1
"imprison" -1
"incarcerate" -1
"jail" -1
"jug" -1
"put behind bars" -1
"remand" -1
"interim" -1
"meantime" -1
"meanwhile" -1
"retardation" -1
"slowdown" -1
"stave" -1
"crippled" -2
"game" -2
"gimpy" -2
"halting" -2
"cripple" -2
"square" -2
"turning point" 2
"watershed" 2
"express joy" 1
"express mirth" 1
"gag" 1
"jape" 1
"jest" 1
"joke" 1
"laughter" 1
"laughing(a)" 1
"riant" 1
"case" -2
"causa" -2
"cause" -2
"suit" -2
"faineant" -1
"indolent" -1
"otiose" -1
"slothful" -1
"work-shy" -1
"leak out" -1
"making water" -1
"news leak" -1
"passing water" -1
"wetting" -1
"allow for" -1
"bequeath" -1
"depart" -1
"entrust" -1
"exit" -1
"give" -1
"go forth" -1
"go out" -1
"impart" -1
"lead" -1
"leave alone" -1
"leave behind" -1
"pass on" -1
"provide" -1
"pull up stakes" -1
"result" -1
"will" -1
"farewell" -1
"leave of absence" -1
"leave-taking" -1
"parting" -1
"effectual" 1
"sound" 1
"de jure" 1
"lawfully" 1
"indulgent" 1
"unenrgetic" -2
"flatness" -2
"inanition" -2
"languor" -2
"lassitude" -2
"slackness" -2
"sluggishness" -2
"prevaricator" -3
"calumniatory" -2
"calumnious" -2
"defamatory" -2
"denigrating" -2
"denigrative" -2
"denigratory" -2
"libellous" -2
"slanderous" -2
"life belt" 4
"life buoy" 4
"lifeguard" 4
"life ring" 4
"blithe" 1
"blithesome" 1
"light-hearted" 1
"lightsome" 1
"alike(p)" 2
"comparable" 2
"corresponding" 2
"same" 2
"similar" 2
"ilk" 2
"the like" 2
"the likes of" 2
"limit" -1
"restriction" -1
"circumscribed" -1
"modified" -1
"special" -1
"express" -1
"judicial proceeding" -1
"bouncy" 2
"full of life" 2
"live" 2
"racy" 2
"resilient" 2
"springy" 2
"vital" 2
"ashen" -2
"black-and-blue" -2
"blanched" -2
"bloodless" -2
"white" -2
"abhorrence" -3
"abomination" -3
"detestation" -3
"execration" -3
"odium" -3
"buttonhole" -2
"antechamber" -2
"anteroom" -2
"entrance hall" -2
"foyer" -2
"hall" -2
"pressure group" -2
"third house" -2
"vestibule" -2
"unfrequented" -2
"lonesome(a)" -2
"only(a)" -2
"sole(a)" -2
"solitary(a)" -2
"hungriness" -1
"yearning" -1
"brood" -1
"bulk large" -1
"hover" -1
"hulk" -1
"predominate" -1
"tower" -1
"at large(p)" -3
"easy" -3
"escaped" -3
"free" -3
"informal" -3
"lax" -3
"liberal" -3
"light" -3
"on the loose(p)" -3
"open" -3
"promiscuous" -3
"slack" -3
"sluttish" -3
"unaffixed" -3
"wanton" -3
"let loose" -3
"liberate" -3
"loosen" -3
"relax" -3
"release" -3
"unleash" -3
"unloose" -3
"unloosen" -3
"also-ran" -3
"failure" -3
"nonstarter" -3
"unsuccessful person" -3
"departure" -3
"deprivation" -3
"expiration" -3
"going" -3
"passing" -3
"personnel casualty" -3
"red" -3
"red ink" -3
"at sea" -3
"baffled" -3
"befuddled" -3
"bemused" -3
"bewildered" -3
"confounded" -3
"confused" -3
"deep in thought(p)" -3
"disoriented" -3
"helpless" -3
"lost(p)" -3
"mazed" -3
"missed" -3
"mixed-up" -3
"preoccupied" -3
"doomed" -3
"loveable" 3
"bang" 3
"bed" 3
"be intimate" 3
"bonk" 3
"do it" 3
"eff" 3
"fuck" 3
"get it on" 3
"get laid" 3
"have a go at it" 3
"have intercourse" 3
"have it away" 3
"have it off" 3
"have sex" 3
"hump" 3
"jazz" 3
"know" 3
"lie with" 3
"make love" 3
"make out" 3
"roll in the hay" 3
"screw" 3
"sleep together" 3
"sleep with" 3
"erotic love" 3
"love life" 3
"lovemaking" 3
"making love" 3
"passion" 3
"sexual love" 3
"cover girl" 3
"pin-up" 3
"last" -1
"last-place" -1
"fast(a)" 3
"firm" 3
"patriotic" 3
"truehearted" 3
"allegiance" 3
"commitment" 3
"dedication" 3
"trueness" 3
"chance" 3
"circumstances" 3
"destiny" 3
"fate" 3
"fortune" 3
"hazard" 3
"lot" 3
"portion" 3
"as luck would have it" 3
"fortuitously" 3
"fortunately" 3
"favorable" 3
"favourable" 3
"golden" 3
"moonstruck" -3
"daredevil" -3
"harum-scarum" -3
"hothead" -3
"madcap" -3
"madman" -3
"maniac" -3
"swashbuckler" -3
"ambuscade" -1
"ambush" -1
"bushwhack" -1
"footle" -1
"hang around" -1
"lallygag" -1
"lie in wait" -1
"linger" -1
"loaf" -1
"loiter" -1
"lollygag" -1
"lounge" -1
"mess about" -1
"mill about" -1
"mill around" -1
"skulk" -1
"tarry" -1
"waylay" -1
"brainsick" -3
"crazy" -3
"delirious" -3
"demented" -3
"disturbed" -3
"excited" -3
"frantic" -3
"harebrained" -3
"huffy" -3
"insane" -3
"sick" -3
"sore" -3
"unbalanced" -3
"unhinged" -3
"unrestrained" -3
"exasperating" -3
"infuriating" -3
"crazily" -3
"deadly" -3
"dementedly" -3
"deucedly" -3
"devilishly" -3
"frantically" -3
"insanely" -3
"craziness" -3
"folly" -3
"foolishness" -3
"hydrophobia" -3
"insaneness" -3
"lunacy" -3
"lyssa" -3
"rabidity" -3
"rabidness" -3
"rabies" -3
"rage" -3
"compulsory" -1
"required" -1
"mandatary" -1
"mandate" -1
"handling" -1
"use" -1
"wonder" 3
"improbable" 3
"miraculous" 3
"tall(a)" 3
"chef-d'oeuvre" 4
"count" 1
"weigh" 1
"affair" 1
"issue" 1
"thing" 1
"topic" 1
"fledged" 2
"matured" 2
"ripe" 2
"age" 2
"get on" 2
"grow" 2
"maturate" 2
"ripen" 2
"senesce" 2
"suppurate" 2
"nonmeaningful" -2
"decoration" 3
"laurel wreath" 3
"medallion" 3
"palm" 3
"ribbon" 3
"averageness" -3
"second-rater" -3
"brooding" 1
"broody" 1
"contemplative" 1
"musing" 1
"pensive" 1
"pondering" 1
"reflective" 1
"ruminative" 1
"melancholic" -2
"sombre" -2
"black bile" -2
"endanger" -2
"imperil" -2
"jeopardise" -2
"jeopardize" -2
"clemency" 2
"mercifulness" 2
"alert" 3
"brisk" 3
"festal" 3
"festive" 3
"jocund" 3
"jolly" 3
"jovial" 3
"lively" 3
"rattling" 3
"snappy" 3
"spanking" 3
"zippy" 3
"mess up" -2
"batch" -2
"deal" -2
"fix" -2
"flock" -2
"good deal" -2
"great deal" -2
"hatful" -2
"heap" -2
"hole" -2
"jam" -2
"kettle of fish" -2
"lot" -2
"mass" -2
"mess hall" -2
"messiness" -2
"mickle" -2
"mint" -2
"mountain" -2
"muckle" -2
"muddle" -2
"muss" -2
"mussiness" -2
"passel" -2
"peck" -2
"pickle" -2
"pile" -2
"plenty" -2
"pot" -2
"quite a little" -2
"raft" -2
"sight" -2
"slew" -2
"spate" -2
"stack" -2
"tidy sum" -2
"wad" -2
"asinine" -2
"fatuous" -2
"inane" -2
"reasonless" -2
"senseless" -2
"vacuous" -2
"amusing" 3
"comic" 3
"comical" 3
"funny" 3
"laughable" 3
"risible" 3
"blithely" 3
"gayly" 3
"happily" 3
"jubilantly" 3
"merrily" 3
"misconduct" -2
"misdemean" -2
"balefulness" -1
"devilment" -1
"devilry" -1
"deviltry" -1
"maleficence" -1
"mischief-making" -1
"mischievousness" -1
"rascality" -1
"roguery" -1
"roguishness" -1
"shenanigan" -1
"abject" -3
"execrable" -3
"hapless" -3
"low-down" -3
"measly" -3
"misfortunate" -3
"paltry" -3
"pathetic" -3
"piteous" -3
"pitiable" -3
"pitiful" -3
"poor" -3
"scummy" -3
"scurvy" -3
"suffering" -3
"wretched" -3
"miserableness" -2
"wretchedness" -2
"distrust" -2
"mistrust" -2
"qualm" -2
"scruple" -2
"suspicion" -2
"deceptive" -3
"shoddy" -3
"misinterpret" -1
"deceit" -2
"deception" -2
"falsification" -2
"drop" -2
"leave out" -2
"lose" -2
"omit" -2
"overleap" -2
"overlook" -2
"pretermit" -2
"fille" -2
"girl" -2
"Miss" -2
"missy" -2
"young lady" -2
"young woman" -2
"absent" -2
"lacking" -2
"wanting" -2
"err" -2
"misidentify" -2
"slip" -2
"misapprehension" -2
"false" -2
"misguided" -2
"misinterpretation" -2
"be amiss" -2
"misapprehend" -2
"misconceive" -2
"misconstrue" -2
"misinterpret" -2
"groan" -2
"bemock" -2
"derisive" -2
"gibelike" -2
"jeering" -2
"quizzical" -2
"taunting" -2
"monopolise" -2
"dour" -1
"glowering" -1
"glum" -1
"morose" -1
"saturnine" -1
"sour" -1
"sullen" -1
"temperamental" -1
"Dwight Lyman Moody" -1
"Helen Newington Wills" -1
"Helen Wills" -1
"Helen Wills Moody" -1
"Moody" -1
"moon about" -1
"moon around" -1
"mope around" -1
"dallier" -1
"dillydallier" -1
"dilly-dallier" -1
"lounger" -1
"Moron" -3
"actuate" 1
"incite" 1
"move" 1
"prompt" 1
"propel" 1
"motivative(a)" 2
"motive(a)" 2
"motivation" 2
"motivating" 1
"motive" 1
"need" 1
"doleful" -2
"plaintive" -2
"bereavement" -2
"lamentation" -2
"bump off" -2
"dispatch" -2
"mangle" -2
"mutilate" -2
"off" -2
"polish off" -2
"remove" -2
"slay" -2
"execution" -2
"slaying" -2
"liquidator" -2
"manslayer" -2
"homicidal" -3
"naif" -2
"primitive" -2
"unenlightened" -2
"uninitiate" -2
"uninitiated" -2
"uninstructed" -2
"cruddy" -3
"filthy" -3
"smutty" -3
"tight" -3
"born(p)" 1
"innate(p)" 1
"instinctive" 1
"lifelike" 1
"raw(a)" 1
"rude(a)" 1
"cancel" 1
"destitute" -2
"impoverished" -2
"indigent" -2
"necessitous" -2
"poverty-stricken" -2
"damaging" -2
"disconfirming" -2
"electronegative" -2
"minus" -2
"negatively charged" -2
"veto" -2
"electronegativity" -2
"negativeness" -2
"negativism" -2
"carelessness" -2
"disuse" -2
"neglectfulness" -2
"negligence" -2
"nonperformance" -2
"unattended" -2
"nervousness" -1
"aflutter" -2
"flighty" -2
"neural" -2
"skittish" -2
"spooky" -2
"dainty" 3
"decent" 3
"overnice" 3
"prissy" 3
"squeamish" 3
"Nice" 3
"bang-up" 2
"bully" 2
"corking" 2
"cracking" 2
"dandy" 2
"great" 2
"groovy" 2
"keen" 2
"not bad(p)" 2
"peachy" 2
"slap-up" 2
"smashing" 2
"swell" 2
"coon" -5
"jigaboo" -5
"nigga" -5
"nigra" -5
"spade" -5
"no(a)" -1
"no more" -1
"atomic number 102" -1
"No" -1
"nobelium" -1
"baronial" 2
"imposing" 2
"stately" 2
"Lord" 2
"nobleman" 2
"nonsense(a)" -2
"nonsensical" -2
"bunk" -2
"falderol" -2
"folderal" -2
"frill" -2
"gimcrack" -2
"gimcrackery" -2
"hokum" -2
"meaninglessness" -2
"nonsensicality" -2
"trumpery" -2
"nosy" -2
"prying" -2
"snoopy" -2
"ill-famed" -2
"infamous" -2
"new" 2
"asleep(p)" -1
"benumbed" -1
"dead(p)" -1
"numb(p)" -1
"benumb" -1
"blunt" -1
"dull" -1
"around the bend" -3
"balmy" -3
"barmy" -3
"bats" -3
"batty" -3
"bonkers" -3
"buggy" -3
"cracked" -3
"crackers" -3
"daft" -3
"dotty" -3
"fruity" -3
"haywire" -3
"kookie" -3
"kooky" -3
"loco" -3
"loony" -3
"loopy" -3
"nutty" -3
"round the bend" -3
"wacky" -3
"whacky" -3
"blotted out" -2
"blot out" -2
"efface" -2
"hide" -2
"kill" -2
"veil" -2
"wipe out" -2
"objectionable" -3
"abhorrent" -2
"detestable" -2
"lewd" -2
"raunchy" -2
"repugnant" -2
"repulsive" -2
"salacious" -2
"haunted" 2
"possessed(p)" 2
"preoccupied" 2
"taken up(p)" 2
"disused" -2
"obstruction" -2
"contrary" -2
"cussed" -2
"obdurate" -2
"perverse" -2
"unregenerate" -2
"unrepentant" -2
"wayward" -2
"curious" -2
"funny" -2
"leftover" -2
"left over(p)" -2
"left(p)" -2
"peculiar" -2
"remaining" -2
"rum" -2
"singular" -2
"uneven" -2
"unexpended" -2
"unmatched" -2
"unmated" -2
"unpaired" -2
"breach" -2
"go against" -2
"infract" -2
"scandalise" -2
"scandalize" -2
"transgress" -2
"wrongdoer" -2
"baleful" 3
"forbidding" 3
"ill" 3
"inauspicious" 3
"menacing" 3
"minacious" 3
"minatory" 3
"sinister" 3
"threatening" 3
"laden" -2
"tyrannical" -2
"tyrannous" -2
"affirmative" 2
"call out" -2
"cry" -2
"cry out" -2
"exclaim" -2
"outshout" -2
"shout" -2
"call" -2
"vociferation" -2
"yell" -2
"appal" -3
"appall" -3
"assault" -3
"desecrate" -3
"dishonor" -3
"dishonour" -3
"offend" -3
"profane" -3
"rape" -3
"ravish" -3
"scandalise" -3
"scandalize" -3
"shock" -3
"violate" -3
"indignation" -3
"scandalisation" -3
"scandalization" -3
"incensed" -3
"indignant" -3
"umbrageous" -3
"great" 5
"owing(p)" 5
"prominent" 5
"salient" 5
"spectacular" 5
"striking" 5
"undischarged" 5
"clog" -1
"overcharge" -1
"surcharge" -1
"overburden" -1
"unmarked" -1
"unnoted" -1
"simplism" -2
"exaggeration" -2
"magnification" -2
"fleshy" -1
"adiposis" -1
"corpulence" -1
"stoutness" -1
"ail" -2
"nuisance" -2
"painfulness" -2
"painful sensation" -2
"pain sensation" -2
"affright" -3
"scare" -3
"frightened" -3
"panicky" -3
"panic-stricken" -3
"panic-struck" -3
"Eden" 3
"heaven" 3
"nirvana" 3
"Paradise" 3
"promised land" 3
"Shangri-la" 3
"excuse" 2
"amnesty" 2
"forgiveness" 2
"free pardon" 2
"inactive" -1
"peaceful" -1
"passive voice" -1
"ridiculous" -2
"ante up" -1
"bear" -1
"compensate" -1
"devote" -1
"make up" -1
"pay off" -1
"pay up" -1
"yield" -1
"earnings" -1
"remuneration" -1
"salary" -1
"wage" -1
"ataraxis" 2
"heartsease" 2
"pacification" 2
"peacefulness" 2
"peace of mind" 2
"peace treaty" 2
"public security" 2
"serenity" 2
"passive" 2
"peaceable" 2
"penalisation" -2
"penalization" -2
"punishment" -2
"brooding" -1
"broody" -1
"contemplative" -1
"meditative" -1
"musing" -1
"pondering" -1
"reflective" -1
"ruminative" -1
"wistful" -1
"arrant(a)" 3
"complete(a)" 3
"consummate(a)" 3
"double-dyed(a)" 3
"everlasting(a)" 3
"gross(a)" 3
"perfect(a)" 3
"pure(a)" 3
"sodding(a)" 3
"staring(a)" 3
"stark(a)" 3
"thoroughgoing(a)" 3
"unadulterated" 3
"utter(a)" 3
"hone" 3
"perfective" 3
"perfective tense" 3
"perfect tense" 3
"absolutely" 3
"dead" 3
"utterly" 3
"expose" -2
"scupper" -2
"riskiness" -2
"bearing false witness" -3
"lying under oath" -3
"culprit" -2
"oppress" -2
"temper" -2
"make" -4
"make water" -4
"micturate" -4
"pass water" -4
"pee" -4
"pee-pee" -4
"piddle" -4
"puddle" -4
"relieve oneself" -4
"spend a penny" -4
"take a leak" -4
"urinate" -4
"wee" -4
"wee-wee" -4
"peeing" -4
"pissing" -4
"urine" -4
"water" -4
"weewee" -4
"annoyed" -4
"besotted" -4
"blind drunk" -4
"blotto" -4
"cockeyed" -4
"crocked" -4
"fuddled" -4
"irritated" -4
"loaded" -4
"miffed" -4
"nettled" -4
"peeved" -4
"pie-eyed" -4
"pissed off" -4
"pixilated" -4
"plastered" -4
"riled" -4
"roiled" -4
"slopped" -4
"sloshed" -4
"smashed" -4
"soaked" -4
"soused" -4
"sozzled" -4
"squiffy" -4
"steamed" -4
"stiff" -4
"stung" -4
"tight" -4
"wet" -4
"pee" -3
"peeing" -3
"piss" -3
"compassionate" -2
"condole with" -2
"feel for" -2
"sympathize with" -2
"commiseration" -2
"compassion" -2
"pathos" -2
"ruth" -2
"delight" 1
"proud of(p)" 3
"pleasance" 3
"collected" -2
"equanimous" -2
"self-collected" -2
"self-contained" -2
"self-possessed" -2
"envenom" -2
"poisonous substance" -2
"toxicant" -2
"contaminate" -2
"contaminated" -2
"defiler" -2
"poor people" -2
"democratic" 3
"pop" 3
"cocksure" 2
"confirming" 2
"electropositive" 2
"incontrovertible" 2
"irrefutable" 2
"overconfident" 2
"positively charged" 2
"positivist" 2
"positivistic" 2
"prescribed" 2
"positive degree" 2
"genitive" -2
"genitive case" -2
"possessive case" -2
"impoverishment" -1
"poorness" -1
"brawny" 2
"herculean" 2
"knock-down(a)" 2
"muscular" 2
"potent" 2
"sinewy" 2
"mightily" 2
"mighty" 2
"right" 2
